Unnamed: 0,id_left,brand_left,title_left,description_left,price_left,priceCurrency_left,cluster_id_left,id_right,brand_right,title_right,description_right,price_right,priceCurrency_right,cluster_id_right,pair_id,label,is_hard_negative,Label,CoT-gpt3.5turbo-0301,eval-gpt3.5turbo-0301,correct-gpt3.5turbo-0301,CoT-gpt-4-0613,eval-gpt-4-0613,correct-gpt-4-0613
1510,60571140,Gigabyte,Gigabyte GeForce GTX 1650 Super OC,"The Gigabyte GeForce GTX 1650 Super OC has 4 GB Vram. Its boost clock is set to 1740 MHz, its memory clock is at 12000 MHz.",159.99,USD,1349881,96391658,,GeForce® GTX 1660 OC Super™ TUF 3 Gaming6GB,,263.9,EUR,133996,60571140#96391658,0,True,False,,,,,,
1511,7580852,,"3M - Privacy Filter 22\""\"" WideS","3M Privacy Filter 22\""\"" WideS (PF322W) - Type: Andet tilbehør",1977.50,DKK,196841,18599997,,3M - PF230W9F Framed Privacy Filter for 23.0in Widescreen Monitor,3M PF230W9F Framed Privacy Filter for 23.0in Widescreen Monitor (PF230W9F) - Tyyppi: Muut tarvikkeet,203.68,EUR,654362,7580852#18599997,0,True,False,,,,,,
1512,62000314,Asus,"ASUS ROG SWIFT PG248Q - 24\"" E-Sports 3D LED-monitor (180Hz)",,499.00EUR,EUR,164391,79432894,,LCD ASUS ROG Swift PG248Q 1920x1080p TN 160Hz 1ms G-SYNC,LCD ASUS ROG Swift PG248Q 1920x1080p TN 160Hz 1ms G-SYNC,4716.00,SEK,164391,62000314#79432894,1,False,True,,,,,,
1513,36800658,New Era,NEW ERA MÜTZE THE LEAGUE GM NY YANKEES,NEW ERA MÜTZE THE LEAGUE GM NY YANKEES,24.99,EUR,26458599,63806822,Shimano,Shimano PD-RS500 SPD-SL,,60.00,USD,3789862,36800658#63806822,0,False,False,,,,,,
1514,74461011,Corsair,Corsair Crystal Series 570X RGB ATX Mid-Tower Case Tempered Glass Black,Corsair Crystal Series 570X RGB ATX Mid-Tower Case Tempered Glass Black,293,AUD,355445,7851552,,"Corsair case Crystal Series 460X RGBTempered Glass, Compact ATX Mid-Tower","Type of computer case Midi Tower Case type (motherboard type) • MINI ITX• MicroATX• ATX Supported power supply standards ATX Number of internal 2,5\"" bays 3 Number of internal 3,5\"" bays 2 Installed power supply(ies) Nē Maximal qty of power supplies 1 Power supply (supplies) power 0 Watt Type of +12V electric plug Does not concern I/O connectors • 2x USB 3.0• 1x stereo mini-jack (earphones output)• 1x stereo mini-jack (microphone input) Fan(s) speed controller Nē Installed fans qty 3 Maximal qty of fans 6 Width 220 mm Length 440 mm Height 464 mm Number of slots in chassis 7 Pcs Side air duct Nē Tool-free assembly Nē Colour Black Glass",166.9,EUR,1320095,74461011#7851552,0,True,False,,,,,,
1515,23215629,Sandisk,SanDisk 32GB Extreme PRO 300MB/s SDHC UHS-II Memory Card,32GB Storage CapacityUHS Class 3Optimized for UHS-II DevicesMax. Read Speed: 300 MB/sMax. Write Speed: 260 MB/sWater / Shock / X-ray ProofBuilt-in Write-Protect SwitchSupports Advanced Shooting ModesDownloadable RescuePRO Recovery Software,1540,ZAR,580471,43405231,,Western Digital WD Red Mobile 1 To,"Disque dur 2.5"" - IntelliPower - 16 Mo - SATA III - Bulk",89.99,EUR,1524442,23215629#43405231,0,False,False,,,,,,
1516,87967305,,St Mawes 40mm Rose Gold Watch - Multi,"An integral part of the flagship classic Daniel Wellington collection, featuring a classy brown leather band a stunning rose gold case, perfectly engineered with a flawlessly round and simple dial.This watch sits perfectly on your wrist and has the added extra of being part of the Daniel Wellington interchangeable strap collection allowing you to have a unique timepiece every day of the week. 40mm Rose Gold CaseEggshell white dialInterchangeable 20mm strapBrown Leather StrapSwarovski crystal face",169.00,GBP,667096,96691496,Jabra,Evolve 20 Special Edition Mono MS,,,,1695227,87967305#96691496,0,False,False,,,,,,
1517,98781898,,Original Brother LC1220BK blækpatron – sort,"Brother LC1220BK sort blækpatron, Giver op til 300 A4-sider.",197.50,DKK,1711993,23836628,,Epson T8651 Patron Black 10K (Eredeti),WP-M5690DWF/WP-M5190DW,52042,,193507,98781898#23836628,0,True,False,,,,,,
1518,68092634,,Sony FE 50mm f1.8 Lens,"The Sony FE 50mm f1.8 Lens is designed for photographers and videographers looking for a fast, full-frame prime. It is an extremely lightweight and high-performance lens with a new optical design and delivers all the benefits of a wide aperture prime lens. Built with a solid metal mount. High image quality from an optical design that includes a precision aspherical element. Features a 7-blade circular aperture for beautiful defocus effects.",165.00,GBP,1453810,92200192,,"Sony FE 50mm f/1.8 Lens E-Mount Lens/Full-Frame Format, Aperture Range: f/1.8 to f/22","Sony FE 50mm f/1.8 Lens E-Mount Lens/Full-Frame Format, Aperture Range: f/1.8 to f/22",5.373E2,NZD,1453810,68092634#92200192,1,False,True,,,,,,
1519,11293261,,"Epson T603100 Photo Black Ink 220ml UltraChrome for SP 7800, 7880 & 9800, 9880",,169.00,CAD,413734,19042808,,Epson atrament SPro 7880/9880/7800/9800 light black 220ml C13T603700,,94.13,EUR,786291,11293261#19042808,0,True,False,,,,,,
1520,39048705,Logitech,Logitech G332 Wired Gaming Kulaklık 981-000757,,459.29,TRY,8100,91729567,,D'Addario XL Nickel Wound Bass Strings EXL160,"EXL160, D’Addario’s top-selling heavy bass string set, provides the ideal combination of strong overall fundamentals with distinctive brightness and booming, tight lows. Fits basses with a string scale length of up to 36 1/4 inches and a good choice for players looking to down tune.D'Addario XL Nickel Wound Electric Bass strings are world-renowned as ""The Player's Choice"" amongst bass players of all genres and styles. All XL strings are precision wound on our exclusive digitally-controlled machines, ensuring each string has excellent intonation, clear fundamentals, and unparalleled consistency. Each string is wound with a nickelplated steel wrap wire known for distinctive bright tone with excellent magnetic output delivering a universally appealing and versatile tone for all playing styles.D'Addario's top-selling heavy gauge bass setRound wound with nickelplated steel for a distinctive bright tone with clear fundamentals and booming, tight low endFits long scale basses with a string scale length of up to 36 1/4 inchesMade in the U.S.A. for the highest quality and performanceString Gauges: Wound .050, .070, .085, .105Environmentally friendly, corrosion resistant packaging for strings that are always fresh",29.99,CAD,1976628,39048705#91729567,0,False,False,,,,,,
1521,35057148,,"Evans 22"" EMAD Resonant Bass Drum","This black resonant kick drum head will not only look good, but give your kick some more dampening power around the 4 inch, pre-cut hole. &nbsp;The hole is great for microphones, and for moving more air giving your kick a better feel.",76.50,CAD,1306402,4223201,,Fujifilm Instax Mini Film Rainbow,"10 sheetsInstant film (no processing required)For use in Instax Mini camerasStriking rainbow borderThese portable Instax film cartridges are great to quickly capture moments and share with your friends. Instax Mini film is for all Instax mini cameras and comes in a handy cartridge. It offers stunning instant pictures that you can fit into a purse, wallet or mini photo frame. Instax film ensures sharp, clear reproduction, vivid colour and natural skin tones.",9.50,GBP,1374090,35057148#4223201,0,False,False,,,,,,
1522,77380292,Intel,"Intel Core I3-8300 Core i3 3,7 GHz - Skt 1151 Coffee Lake","Core I3-8300 Core i3 3,7 GHz - Skt 1151 Coffee Lake",136.12,EUR,1313785,36557246,,AMD - RYZEN 3 3300X 4.3GHZ 4 CORE SKT AM4 18MB 65W PIBIN CHIP,AMD RYZEN 3 3300X 4.3GHZ 4 CORE SKT AM4 18MB 65W PIBIN CHIP (100-100000159BOX),1517.50,SEK,945107,77380292#36557246,0,True,False,,,,,,
1523,67394791,Epson,Epson 79XXL Black Extra High Yield Inkjet Cartridge C13T789140 / T7891 EP52923,,57.10,GBP,2484292,2046148,Epson,Epson T7551 XL Black High Yield Ink Cartridge C13T755140 / T7551 EP53959,,67.32,GBP,3543965,67394791#2046148,0,True,False,,,,,,
1524,79680457,Coolermaster,Cooler Master Hyper H411R Tower CPU Cooler,"Intel and AMD Support, White LED Fan, up to 29.4 dBA, 4 Direct Contact Heat Pipes, 34.1CFM 4-Pin PWM",25.07,GBP,541517,87317188,,Asus GTX1660S 6GB Dual EVO,"GDDR6, HDMI,DVI,DP, 2.7S",,,964313,79680457#87317188,0,False,False,,,,,,
1525,29319775,,JABRA EVOLVE 20 MS STEREO NC BIN,Jabra EVOLVE 20 is a entry level UC headset offering a good UC experience for your conference and voice calls but also music listening.,503.250,HKD,182172,30424551,Brother,Brother Tambour d'image DR-2300,Tambour d'image~12000 pages,77.65,EUR,36606,29319775#30424551,0,False,False,,,,,,
1526,15159780,,Epson Stylus Pro 3800 Lgt Cyan 8oml,Epson Light Cyan Ink Cartridge for use in Epson Stylus Pro 3800 machines. OEM Code C13T580500.,42.77,GBP,426443,22587878,,TP-Link AC600 Nano Wireless USB Adapter,"High Speed WiFi, Dual Band Wireless, Nano design, 433Mbps on 5GHz, 200Mbps on 2.4GHz",12.48,GBP,373003,15159780#22587878,0,False,False,,,,,,
1527,66692743,G.Skill,G.Skill Trident Z Neo DDR4 3600MHz 16GB (2X8) Desktop Memory for AMD X570 F4-3600C16D-16GTZNC | PCByte,Capacity : 16GB (8GBx2)Type : DDR4Speed : 3600 MHzLatency : 16-19-19-39Addressable RGB LEDs,209.0,AUD,2024334,30869320,GoPro,GoPro Dual Battery Charger + Battery for HERO4,"This is a USB charger that holds two batteries, and will charge them simultaneously. It is designed to draw USB bus power from most USB power sources, including USB wall adapters, computers, the GoPro Auto Charger, and the GoPro Wall Charger. Dual orange and green LED lights indicate the charge status of each battery.Conveniently charges two HERO4 camera batteries simultaneouslyCan be powered with most standard USB power adapters, the GoPro Auto or Wall Charger, or a computerDual LED lights display charging status of both batteriesAllows you to charge your spare batteries while you use your cameraIncludes a spare 1160mAh lithium-ion rechargeable battery for your HERO4 camera",4.02E1,EUR,2020118,66692743#30869320,0,False,False,,,,,,
1528,16403660,Adata,XPG SX6000 Lite internal solid state drive 1000 GB PCI Express 3.0 3D TLC NVMe M.2 SSD,"(Solid, 3.0, 1000, 3D, Adata, Drive), Express, GB, Lite, M.2, NVMe, PCI, SSD, SX6000, State, TLC, XPG, drive, internal, solid, state",129.95,EUR,89058,25536211,,"1TB, M.2, 2280 PCIe Gen3x2, SSD, SX6000NP Lite","1TB, M.2, 2280 PCIe Gen3x2, SSD, SX6000NP LitePlanning to replace your SATA SSD? Then look no further than the SX6000 Lite PCIe Gen3x4 M.2 2280 SSD. With support for NVMe 1.3, equipped with 3D NAND Flash, and with a capacity of up to 1TB, the SX6000 Lite is a great upgrade choice. With HMB (Host Memory Buffer) and SLC Caching, the SX6000 Lite speeds up reading and writing speeds of up to 1800/1200 MB / s and delivers random performance of up to 220 K / 200 K IOPS. Whether it is about starting up, gaming or transferring large files, the SX6000 Lite does this quickly and effectively",103.68,EUR,89058,16403660#25536211,1,False,True,,,,,,
1529,84438504,Seagate,"Seagate IronWolf Pro ST8000NE001 - Hard drive - 8 TB - internal - 3.5\"" - SATA 6Gb/s - 7200 rpm - buffer_ 256 MB - with 2 years Rescue Data Recovery Service Plan","Product InformationTough. Ready. ScalableFor everything NAS, there's IronWolf and IronWolf Pro. Always on and always working, IronWolf is enhanced with AgileArray technology for optimal reliability and system agility. Multi-user technology and extreme workload rates allow IronWolf to perform and scale up with your enterprise.IronWolf + the Power of AgileArray- NAS-optimised hard drive for the best-possible user experience- IronWolf Health Management in compatible NAS1 systems continuously helps to safeguard the health of your data- Drive balance with Rotational Vibration (RV) sensors manage multi-bay vibration for long-term consistent performance and reliability- RAID performance optimised that maximises responsiveness and uptime with NAS-aware Error Recovery Control- Advanced power management saves energy and delivers the right power at the right timeActively Protect Your Data With IronWolf Health Management in Popular and Enabled NASIronWolf Health Management is designed to operate on compatible NAS systems such as Synology and ASUSTOR. Populated with supported IronWolf or IronWolf Pro HDDs It improves the overall system reliability by displaying actionable prevention, intervention or recovery options for the user.Multi-Bay and NAS-Ready With Built-In RV Sensor~P>First in its class, IronWolf drives are equipped with RV sensors on high capacity drives to maintain performance in multi-bay NAS enclosures. RV sensors on IronWolf Pro come standard, helping business and creative pros to have consistent performance for years to come.Do More With Multi-User OptimisationDo more with your NAS with multi-user optimisation. Enabling user workloads of up to 180 TB/year on IronWolf and 300 TB/year with IronWolf Pro, multiple users can confidently upload and download data to a NAS server. Whether you're a creative pro or a small business, IronWolf is on your side.IronWolf Pro Comes With 2-year Rescue Data Recovery ServiceYour data is important and a Rescue plan provides peace of mind in case of unexpected data loss due to accidents or mechanical damage.The Rescue plan gives you access to a global team of world-class data recovery experts.Purchase and register an IronWolf Pro drive to activate your included Rescue plan and you are covered for 2 years. Extended coverage options available at registration.Be Creative Anywhere With IronWolf and Your NASExtensible and reliable storage helps keep you and your creative business on schedule. IronWolf and IronWolf Pro are great companions for your NAS for 24×7 remote access, backups and file sharing from anywhere, making sharing ideas easy. For growing agencies and the need for more storage, IronWolf and IronWolf Pro are built to address NAS scalability challenges.Grow Your Business NASA thriving small business needs storage that can thrive with it. IronWolf is optimised for NAS in multi-RAID environments that not only the vibration, but also handle the high user workload rate in a high data traffic network. Enter multi-user technology — up to 180 TB/yr for IronWolf, up to 300 TB/yr for IronWolf Pro.Dominate The MediaBuild your home NAS media empire with IronWolf HDDs. IronWolf and IronWolf Pro lead the class in storage capacity with drives as large as 12 TB, and the performance needed to run high definition content with your NAS. Store thousands of full-length HD films and even more photographs on your private server. Think of it as your home cloud.Show more;",235.97,GBP,1578824,76359177,,DS-7616NI-K2-16P Hikvision 16 Channel 4K Network IP Video Recorder with 16 PoE Ports,"Key Features16CH Video Input160Mbps incoming bandwidthUp to 8 Megapixels (4k UHD) resolution recordingHDMI (HMDI at up to 4K(3840x2160)) and VGA OutputPlug & Play with up to 16 independent PoE network interfacesSupport H.265/H.264/MPEG4 video formatsDownloadManufacturers Spec Sheet (PDF)Video/Audio InputIP video input16CHTwo-way audio input1CH, RCA (2.0 Vp-p, 1kΩ)NetworkIncoming bandwidth160MbpsOutgoing bandwidth160MbpsVideo/Audio OutputHDMI output1-ch, resolution: 4K(3840*2160)/60Hz, 4K(3840*2160)/30Hz, 1920*1080P/60Hz, 1600*1200/60Hz, 1280*1024/60Hz, 1280*720/60Hz, 1024*768/60Hz Recording resolution8MP/6MP/5MP/4MP/3MP/1080p/UXGA/720p/VGA/4CIF/DCIF/2CIF/CIF/QCIFAudio output1-ch, RCA (Linear, 1kΩ)VGA Output1-ch, resolution: 1920*1080P/60Hz, 1280*1024/60Hz, 1280*720/60Hz, 1024*768/60Hz DecodingLive view / Playback8MP/6MP/5MP/4MP/3MP/1080p/UXGA/720p/VGA/4CIF/DCIF/2CIF/CIF/QCIFCapability2-ch@ 4k or 8-ch@1080PHard DiskSATA2 SATA interface for 2 HDD'sCapacityUp to 6TB capacity for each HDDExternal InterfaceNetwork interface1 x RJ-45 10/100Mbps self-adaptive Ethernet interfaceUSB interface2 × USB 2.0Alarm Input4chAlarm Output1chPoEInterface16 independent 10 /100 Mbps PoE Ethernet interfacesGeneralPower supply100 to 240 VACConsumptionMax 15W (without hard disk and POE)Working temperature-10 °C ~ +55 °CWorking humidity10% ~ 90%Chassis385 chassisDimensions (W x D x H)385 × 315 × 52 mmWeightApprox. 3Kg (without hdd)",,,31649,84438504#76359177,0,True,False,,,,,,
